fid,Src,Dest,Heading,Parent_Layer,Steps,Sheltered,Distance,Time_Cost,geometry_type,coordinates
4,S4-02LAB-Entrance,S4-Level2-WestEntrance,W,S4_L2_ROOMS,0,T,39,29,LineString,"[[11552659.522918245, 144238.79280518327], [11552643.037670683, 144244.66216576964], [11552621.652782982, 144248.745199221]]"
4,S4-Level2-WestEntrance,S4-02LAB-Entrance,E,S4_L2_ROOMS,0,T,39,29,LineString,"[[11552621.652782982, 144248.745199221], [11552643.037670683, 144244.66216576964], [11552659.522918245, 144238.79280518327]]"
1,S4-Level4-EastEntrance,S4-Level4-Stair,S,S4_L4_ROOMS,0,T,5,4,LineString,"[[11552673.915072873, 144233.6563371395], [11552672.093019195, 144228.88684368905]]"
1,S4-Level4-Stair,S4-Level4-EastEntrance,N,S4_L4_ROOMS,0,T,5,4,LineString,"[[11552672.093019195, 144228.88684368905], [11552673.915072873, 144233.6563371395]]"
2,S4-Level4-EastEntrance,S4-04LAB-Entrance,W,S4_L4_ROOMS,0,T,33,25,LineString,"[[11552673.915072873, 144233.6563371395], [11552643.037670683, 144244.66216576964]]"
2,S4-04LAB-Entrance,S4-Level4-EastEntrance,E,S4_L4_ROOMS,0,T,33,25,LineString,"[[11552643.037670683, 144244.66216576964], [11552673.915072873, 144233.6563371395]]"
3,S4-04LAB-Entrance,S4-04LAB,S,S4_L4_ROOMS,0,T,6,4,LineString,"[[11552643.037670683, 144244.66216576964], [11552641.098229794, 144238.99695685584]]"
3,S4-04LAB,S4-04LAB-Entrance,N,S4_L4_ROOMS,0,T,6,4,LineString,"[[11552641.098229794, 144238.99695685584], [11552643.037670683, 144244.66216576964]]"
4,S4-04LAB-Entrance,S4-Level4-WestEntrance,W,S4_L4_ROOMS,0,T,22,16,LineString,"[[11552643.037670683, 144244.66216576964], [11552621.652782982, 144248.745199221]]"
4,S4-Level4-WestEntrance,S4-04LAB-Entrance,E,S4_L4_ROOMS,0,T,22,16,LineString,"[[11552621.652782982, 144248.745199221], [11552643.037670683, 144244.66216576964]]"
1,S4-Level1-Stair,S4-Level2-Stair,U,S4_L1_ROOMS,24,T,18,30,LineString,"[[11552672.093019195, 144228.88684368905], [11552665.89689571, 144230.98070988213], [11552665.151938112, 144228.6216774871], [11552671.4219979, 144226.51096429155], [11552672.093019195, 144228.88684368905]]"
2,S4-Level2-Stair,S4-Level4-Stair,U,S4_L2_ROOMS,48,T,18,60,LineString,"[[11552672.093019195, 144228.88684368905], [11552665.89689571, 144230.98070988213], [11552665.151938112, 144228.6216774871], [11552671.4219979, 144226.51096429155], [11552672.093019195, 144228.88684368905]]"
3,S4-Level2-Stair,S4-Level1-Stair,D,S4_L2_ROOMS,24,T,18,30,LineString,"[[11552672.093019195, 144228.88684368905], [11552671.4219979, 144226.51096429155], [11552665.151938112, 144228.6216774871], [11552665.89689571, 144230.98070988213], [11552672.093019195, 144228.88684368905]]"
4,S4-Level4-Stair,S4-Level2-Stair,D,S4_L4_ROOMS,48,T,18,60,LineString,"[[11552672.093019195, 144228.88684368905], [11552671.4219979, 144226.51096429155], [11552665.151938112, 144228.6216774871], [11552665.89689571, 144230.98070988213], [11552672.093019195, 144228.88684368905]]"
1,S5-Level1-WestEntrance,S5-Level1-NorthEntrance,N,S5_L1_ROOMS,0,T,16,12,LineString,"[[11552682.313516822, 144230.87537367936], [11552687.570422387, 144245.7784457688]]"
1,S5-Level1-NorthEntrance,S5-Level1-WestEntrance,S,S5_L1_ROOMS,0,T,16,12,LineString,"[[11552687.570422387, 144245.7784457688], [11552682.313516822, 144230.87537367936]]"
2,S5-Level1-WestEntrance,LT21,S,S5_L1_ROOMS,0,T,15,11,LineString,"[[11552682.313516822, 144230.87537367936], [11552677.51595252, 144216.89098411598]]"
2,LT21,S5-Level1-WestEntrance,N,S5_L1_ROOMS,0,T,15,11,LineString,"[[11552677.51595252, 144216.89098411598], [11552682.313516822, 144230.87537367936]]"
3,S5-Level1-NorthEntrance,S5-01GEN-Entrance,E,S5_L1_ROOMS,0,T,43,32,LineString,"[[11552687.570422387, 144245.7784457688], [11552727.686226027, 144231.58990453303]]"
3,S5-01GEN-Entrance,S5-Level1-NorthEntrance,W,S5_L1_ROOMS,0,T,43,32,LineString,"[[11552727.686226027, 144231.58990453303], [11552687.570422387, 144245.7784457688]]"
4,S5-01GEN-Entrance,S5-Level1-LiftLobby,S,S5_L1_ROOMS,0,T,27,20,LineString,"[[11552727.686226027, 144231.58990453303], [11552731.973411148, 144230.00772907148], [11552725.797823057, 144212.0934198133], [11552728.96217398, 144210.97058561476]]"
4,S5-Level1-LiftLobby,S5-01GEN-Entrance,N,S5_L1_ROOMS,0,T,27,20,LineString,"[[11552728.96217398, 144210.97058561476], [11552725.797823057, 144212.0934198133], [11552731.973411148, 144230.00772907148], [11552727.686226027, 144231.58990453303]]"
5,S5-Level1-LiftLobby,S5-Level1-MaleToilet,E,S5_L1_ROOMS,0,T,4,3,LineString,"[[11552728.96217398, 144210.97058561476], [11552732.892093673, 144209.49048598946]]"
5,S5-Level1-MaleToilet,S5-Level1-LiftLobby,W,S5_L1_ROOMS,0,T,4,3,LineString,"[[11552732.892093673, 144209.49048598946], [11552728.96217398, 144210.97058561476]]"
6,S5-Level1-LiftLobby,S5-Level1-Lift,S,S5_L1_ROOMS,0,T,10,7,LineString,"[[11552728.96217398, 144210.97058561476], [11552725.644709302, 144201.68168451794]]"
6,S5-Level1-Lift,S5-Level1-LiftLobby,N,S5_L1_ROOMS,0,T,10,7,LineString,"[[11552725.644709302, 144201.68168451794], [11552728.96217398, 144210.97058561476]]"
7,S5-Level1-LiftLobby,S5-Level1-Stair,N,S5_L1_ROOMS,0,T,5,4,LineString,"[[11552728.96217398, 144210.97058561476], [11552730.748501113, 144215.41088449073]]"
7,S5-Level1-Stair,S5-Level1-LiftLobby,S,S5_L1_ROOMS,0,T,5,4,LineString,"[[11552730.748501113, 144215.41088449073], [11552728.96217398, 144210.97058561476]]"
8,S5-01GEN-Entrance,S5-01GEN,S,S5_L1_ROOMS,0,T,5,4,LineString,"[[11552727.686226027, 144231.58990453303], [11552726.001974728, 144227.09856773898]]"
8,S5-01GEN,S5-01GEN-Entrance,N,S5_L1_ROOMS,0,T,5,4,LineString,"[[11552726.001974728, 144227.09856773898], [11552727.686226027, 144231.58990453303]]"
1,S5-Level2-LiftLobby,S5-Level2-Lift,S,S5_L2_ROOMS,0,T,10,7,LineString,"[[11552728.96217398, 144210.97058561476], [11552725.644709302, 144201.68168451794]]"
1,S5-Level2-Lift,S5-Level2-LiftLobby,N,S5_L2_ROOMS,0,T,10,7,LineString,"[[11552725.644709302, 144201.68168451794], [11552728.96217398, 144210.97058561476]]"
2,S5-Level2-LiftLobby,S5-Level1-FemaleToilet,E,S5_L2_ROOMS,0,T,4,3,LineString,"[[11552728.96217398, 144210.97058561476], [11552732.892093673, 144209.49048598946]]"
2,S5-Level1-FemaleToilet,S5-Level2-LiftLobby,W,S5_L2_ROOMS,0,T,4,3,LineString,"[[11552732.892093673, 144209.49048598946], [11552728.96217398, 144210.97058561476]]"
3,S5-Level2-LiftLobby,S5-Level2-Stair,N,S5_L2_ROOMS,0,T,5,4,LineString,"[[11552728.96217398, 144210.97058561476], [11552730.748501113, 144215.41088449073]]"
3,S5-Level2-Stair,S5-Level2-LiftLobby,S,S5_L2_ROOMS,0,T,5,4,LineString,"[[11552730.748501113, 144215.41088449073], [11552728.96217398, 144210.97058561476]]"
4,S5-Level2-LiftLobby,S5-0223-Entrance,W,S5_L2_ROOMS,0,T,48,36,LineString,"[[11552728.96217398, 144210.97058561476], [11552725.797823057, 144212.0934198133], [11552730.21260298, 144224.85289934193], [11552700.865800064, 144235.06048296482]]"
4,S5-0223-Entrance,S5-Level2-LiftLobby,E,S5_L2_ROOMS,0,T,48,36,LineString,"[[11552700.865800064, 144235.06048296482], [11552730.21260298, 144224.85289934193], [11552725.797823057, 144212.0934198133], [11552728.96217398, 144210.97058561476]]"
5,S5-0223-Entrance,S5-0224-Entrance,W,S5_L2_ROOMS,0,T,13,10,LineString,"[[11552700.865800064, 144235.06048296482], [11552688.438067004, 144239.42422496362], [11552688.438067004, 144239.42422496362]]"
5,S5-0224-Entrance,S5-0223-Entrance,E,S5_L2_ROOMS,0,T,13,10,LineString,"[[11552688.438067004, 144239.42422496362], [11552688.438067004, 144239.42422496362], [11552700.865800064, 144235.06048296482]]"
6,S5-0224-Entrance,S5-Level2-WestEntrance,S,S5_L2_ROOMS,0,T,13,10,LineString,"[[11552688.438067004, 144239.42422496362], [11552685.60546255, 144240.36842644872], [11552682.313516822, 144230.87537367936]]"
6,S5-Level2-WestEntrance,S5-0224-Entrance,N,S5_L2_ROOMS,0,T,13,10,LineString,"[[11552682.313516822, 144230.87537367936], [11552685.60546255, 144240.36842644872], [11552688.438067004, 144239.42422496362]]"
7,S5-0224-Entrance,S5-0224,N,S5_L2_ROOMS,0,T,2,1,LineString,"[[11552688.438067004, 144239.42422496362], [11552689.245104093, 144241.5199694762]]"
7,S5-0224,S5-0224-Entrance,S,S5_L2_ROOMS,0,T,2,1,LineString,"[[11552689.245104093, 144241.5199694762], [11552688.438067004, 144239.42422496362]]"
8,S5-0223-Entrance,S5-0223,N,S5_L2_ROOMS,0,T,2,1,LineString,"[[11552700.865800064, 144235.06048296482], [11552701.672837155, 144237.38589810894]]"
8,S5-0223,S5-0223-Entrance,S,S5_L2_ROOMS,0,T,2,1,LineString,"[[11552701.672837155, 144237.38589810894], [11552700.865800064, 144235.06048296482]]"
1,S5-Level1-Stair,S5-Level2-Stair,U,S5_L1_ROOMS,24,T,22,33,LineString,"[[11552730.748501113, 144215.41088449073], [11552732.950839546, 144222.7318564745], [11552736.054829538, 144221.7385796766], [11552733.850996643, 144214.32004359222], [11552730.748501113, 144215.41088449073]]"
2,S5-Level2-Stair,S5-Level1-Stair,D,S5_L2_ROOMS,24,T,22,33,LineString,"[[11552730.748501113, 144215.41088449073], [11552733.850996643, 144214.32004359222], [11552736.054829538, 144221.7385796766], [11552732.950839546, 144222.7318564745], [11552730.748501113, 144215.41088449073]]"
1,S8-Level3-MaleToilet-Entrance,S8-Level3-MaleToilet,S,S8_L3_ROOMS,0,T,4,3,LineString,"[[11552700.65125179, 144286.91601356748], [11552699.421042513, 144283.0916673344]]"
1,S8-Level3-MaleToilet,S8-Level3-MaleToilet-Entrance,N,S8_L3_ROOMS,0,T,4,3,LineString,"[[11552699.421042513, 144283.0916673344], [11552700.65125179, 144286.91601356748]]"
2,S8-Level3-MaleToilet-Entrance,S8-Level3-Stair2,N,S8_L3_ROOMS,0,T,5,4,LineString,"[[11552700.65125179, 144286.91601356748], [11552698.717622647, 144291.5816607011]]"
2,S8-Level3-Stair2,S8-Level3-MaleToilet-Entrance,S,S8_L3_ROOMS,0,T,5,4,LineString,"[[11552698.717622647, 144291.5816607011], [11552700.65125179, 144286.91601356748]]"
3,S8-Level3-MaleToilet-Entrance,S8-0310-Entrance,W,S8_L3_ROOMS,0,T,46,34,LineString,"[[11552700.65125179, 144286.91601356748], [11552690.194308897, 144290.62800321955], [11552689.195948713, 144287.70742718194], [11552659.185539836, 144298.25726307306]]"
3,S8-0310-Entrance,S8-Level3-MaleToilet-Entrance,E,S8_L3_ROOMS,0,T,46,34,LineString,"[[11552659.185539836, 144298.25726307306], [11552689.195948713, 144287.70742718194], [11552690.194308897, 144290.62800321955], [11552700.65125179, 144286.91601356748]]"
4,S8-0310-Entrance,S8-0310,S,S8_L3_ROOMS,0,T,3,2,LineString,"[[11552659.185539836, 144298.25726307306], [11552658.172278762, 144295.4260924243]]"
4,S8-0310,S8-0310-Entrance,N,S8_L3_ROOMS,0,T,3,2,LineString,"[[11552658.172278762, 144295.4260924243], [11552659.185539836, 144298.25726307306]]"
5,S8-Level3-MaleToilet-Entrance,S8-Level3-EastEntrance,E,S8_L3_ROOMS,0,T,4,3,LineString,"[[11552700.65125179, 144286.91601356748], [11552704.593843183, 144285.65097308258]]"
5,S8-Level3-EastEntrance,S8-Level3-MaleToilet-Entrance,W,S8_L3_ROOMS,0,T,4,3,LineString,"[[11552704.593843183, 144285.65097308258], [11552700.65125179, 144286.91601356748]]"
4,S8-0402-Entrance,S8-Level4-FemaleToilet-Entrance,E,S8_L4_ROOMS,0,T,8,6,LineString,"[[11552690.194308897, 144290.62800321955], [11552697.629857074, 144287.99054424683]]"
4,S8-Level4-FemaleToilet-Entrance,S8-0402-Entrance,W,S8_L4_ROOMS,0,T,8,6,LineString,"[[11552697.629857074, 144287.99054424683], [11552690.194308897, 144290.62800321955]]"
5,S8-0402-Entrance,S8-0402,S,S8_L4_ROOMS,0,T,4,3,LineString,"[[11552690.194308897, 144290.62800321955], [11552688.734020878, 144286.57495892237]]"
5,S8-0402,S8-0402-Entrance,N,S8_L4_ROOMS,0,T,4,3,LineString,"[[11552688.734020878, 144286.57495892237], [11552690.194308897, 144290.62800321955]]"
6,S8-Level4-FemaleToilet-Entrance,S8-Level4-Stair2,N,S8_L4_ROOMS,0,T,4,3,LineString,"[[11552697.629857074, 144287.99054424683], [11552698.717622647, 144291.5816607011]]"
6,S8-Level4-Stair2,S8-Level4-FemaleToilet-Entrance,S,S8_L4_ROOMS,0,T,4,3,LineString,"[[11552698.717622647, 144291.5816607011], [11552697.629857074, 144287.99054424683]]"
7,S8-Level4-FemaleToilet-Entrance,S8-Level4-FemaleToilet,S,S8_L4_ROOMS,0,T,5,4,LineString,"[[11552697.629857074, 144287.99054424683], [11552699.421042513, 144283.0916673344]]"
7,S8-Level4-FemaleToilet,S8-Level4-FemaleToilet-Entrance,N,S8_L4_ROOMS,0,T,5,4,LineString,"[[11552699.421042513, 144283.0916673344], [11552697.629857074, 144287.99054424683]]"
1,S8-Level3-Stair2,S8-Level4-Stair2,U,S8_L3_ROOMS,24,T,12,26,LineString,"[[11552698.717622647, 144291.5816607011], [11552700.04854562, 144295.70666122096], [11552701.445341116, 144295.27210262188], [11552700.15718527, 144291.05067623075], [11552698.717622647, 144291.5816607011]]"
2,S8-Level4-Stair2,S8-Level3-Stair2,D,S8_L4_ROOMS,24,T,12,26,LineString,"[[11552698.717622647, 144291.5816607011], [11552700.15718527, 144291.05067623075], [11552701.445341116, 144295.27210262188], [11552700.04854562, 144295.70666122096], [11552698.717622647, 144291.5816607011]]"
1,SDE1-Level4-MaleToilet,SDE1-Level4-Corridor,W,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551712.214287778, 144418.6857106507], [11551708.874629637, 144420.11699271074]]"
1,SDE1-Level4-Corridor,SDE1-Level4-MaleToilet,E,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551708.874629637, 144420.11699271074], [11551712.214287778, 144418.6857106507]]"
2,SDE1-Level4-Corridor,SDE1-Level4-Stair6,E,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551708.874629637, 144420.11699271074], [11551714.53160159, 144421.2074933279]]"
2,SDE1-Level4-Stair6,SDE1-Level4-Corridor,W,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551714.53160159, 144421.2074933279], [11551708.874629637, 144420.11699271074]]"
3,SDE1-Level4-Corridor,SDE1-Level4-EastEntrance,N,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551708.874629637, 144420.11699271074], [11551711.123787161, 144425.97843352804]]"
3,SDE1-Level4-EastEntrance,SDE1-Level4-Corridor,S,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551711.123787161, 144425.97843352804], [11551708.874629637, 144420.11699271074]]"
4,SDE1-Level4-EastEntrance,SDE1-Level4-FemaleToilet-Entrance,E,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551711.123787161, 144425.97843352804], [11551715.826571066, 144424.41083889085]]"
4,SDE1-Level4-FemaleToilet-Entrance,SDE1-Level4-EastEntrance,W,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551715.826571066, 144424.41083889085], [11551711.123787161, 144425.97843352804]]"
5,SDE1-Level4-FemaleToilet-Entrance,SDE1-Level4-FemaleToilet,N,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551715.826571066, 144424.41083889085], [11551716.985227972, 144427.68234074238]]"
5,SDE1-Level4-FemaleToilet,SDE1-Level4-FemaleToilet-Entrance,S,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551716.985227972, 144427.68234074238], [11551715.826571066, 144424.41083889085]]"
6,SDE1-Level4-EastEntrance,SDE1-CL2-Entrance,W,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551711.123787161, 144425.97843352804], [11551705.466815205, 144428.07423940164]]"
6,SDE1-CL2-Entrance,SDE1-Level4-EastEntrance,E,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551705.466815205, 144428.07423940164], [11551711.123787161, 144425.97843352804]]"
7,SDE1-CL2-Entrance,SDE1-Level4-Stair3-Entrance,N,SDE1_L4_ROOMS,0,T,34,25,LineString,"[[11551705.466815205, 144428.07423940164], [11551714.957578396, 144454.9278170996], [11551709.43691902, 144456.56356802536]]"
7,SDE1-Level4-Stair3-Entrance,SDE1-CL2-Entrance,S,SDE1_L4_ROOMS,0,T,34,25,LineString,"[[11551709.43691902, 144456.56356802536], [11551714.957578396, 144454.9278170996], [11551705.466815205, 144428.07423940164]]"
8,SDE1-Level4-Stair3-Entrance,SDE1-Level4-NorthEntrance,W,SDE1_L4_ROOMS,0,T,18,13,LineString,"[[11551709.43691902, 144456.56356802536], [11551706.710667484, 144459.83506987695], [11551708.346418409, 144464.3333849228], [11551699.826882336, 144467.05963646574]]"
8,SDE1-Level4-NorthEntrance,SDE1-Level4-Stair3-Entrance,E,SDE1_L4_ROOMS,0,T,18,13,LineString,"[[11551699.826882336, 144467.05963646574], [11551708.346418409, 144464.3333849228], [11551706.710667484, 144459.83506987695], [11551709.43691902, 144456.56356802536]]"
9,SDE1-Level4-Stair3-Entrance,SDE1-Level4-Stair3,S,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551709.43691902, 144456.56356802536], [11551707.86932439, 144451.7244715367]]"
9,SDE1-Level4-Stair3,SDE1-Level4-Stair3-Entrance,N,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551707.86932439, 144451.7244715367], [11551709.43691902, 144456.56356802536]]"
10,SDE1-CL2-Entrance,SDE1-CL2,N,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551705.466815205, 144428.07423940164], [11551703.302853052, 144432.43624187043]]"
10,SDE1-CL2,SDE1-CL2-Entrance,S,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551703.302853052, 144432.43624187043], [11551705.466815205, 144428.07423940164]]"
11,SDE1-Level4-Corridor,SDE1-SR5-6-Entrance,S,SDE1_L4_ROOMS,0,T,23,17,LineString,"[[11551708.874629637, 144420.11699271074], [11551700.917382957, 144398.56256644934]]"
11,SDE1-SR5-6-Entrance,SDE1-Level4-Corridor,N,SDE1_L4_ROOMS,0,T,23,17,LineString,"[[11551700.917382957, 144398.56256644934], [11551708.874629637, 144420.11699271074]]"
12,SDE1-SR5-6-Entrance,SDE1-SR5-6,S,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551700.917382957, 144398.56256644934], [11551699.82688234, 144394.95028315496]]"
12,SDE1-SR5-6,SDE1-SR5-6-Entrance,N,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551699.82688234, 144394.95028315496], [11551700.917382957, 144398.56256644934]]"
13,SDE1-SR5-6-Entrance,SDE1-SR4-Entrance,W,SDE1_L4_ROOMS,0,T,11,8,LineString,"[[11551700.917382957, 144398.56256644934], [11551690.080533074, 144402.17484974375]]"
13,SDE1-SR4-Entrance,SDE1-SR5-6-Entrance,E,SDE1_L4_ROOMS,0,T,11,8,LineString,"[[11551690.080533074, 144402.17484974375], [11551700.917382957, 144398.56256644934]]"
14,SDE1-SR4-Entrance,SDE1-SR4,S,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551690.080533074, 144402.17484974375], [11551689.058188746, 144398.9715041808]]"
14,SDE1-SR4,SDE1-SR4-Entrance,N,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551689.058188746, 144398.9715041808], [11551690.080533074, 144402.17484974375]]"
15,SDE1-SR4-Entrance,SDE1-SR2-Entrance,W,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551690.080533074, 144402.17484974375], [11551684.832498854, 144404.0832258238]]"
15,SDE1-SR2-Entrance,SDE1-SR4-Entrance,E,SDE1_L4_ROOMS,0,T,6,4,LineString,"[[11551684.832498854, 144404.0832258238], [11551690.080533074, 144402.17484974375]]"
16,SDE1-SR2-Entrance,SDE1-SR2,N,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551684.832498854, 144404.0832258238], [11551686.05931205, 144407.49104025247]]"
16,SDE1-SR2,SDE1-SR2-Entrance,S,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551686.05931205, 144407.49104025247], [11551684.832498854, 144404.0832258238]]"
17,SDE1-SR2-Entrance,SDE1-SR3-Entrance,W,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551684.832498854, 144404.0832258238], [11551681.015746694, 144405.24188272955]]"
17,SDE1-SR3-Entrance,SDE1-SR2-Entrance,E,SDE1_L4_ROOMS,0,T,4,3,LineString,"[[11551681.015746694, 144405.24188272955], [11551684.832498854, 144404.0832258238]]"
18,SDE1-SR3-Entrance,SDE1-SR3,S,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551681.015746694, 144405.24188272955], [11551680.26602752, 144402.2430060323]]"
18,SDE1-SR3,SDE1-SR3-Entrance,N,SDE1_L4_ROOMS,0,T,3,2,LineString,"[[11551680.26602752, 144402.2430060323], [11551681.015746694, 144405.24188272955]]"
19,SDE1-SR3-Entrance,SDE1-SR1-Entrance,W,SDE1_L4_ROOMS,0,T,27,20,LineString,"[[11551681.015746694, 144405.24188272955], [11551682.447028754, 144415.1245445727], [11551666.225832073, 144419.96364106142]]"
19,SDE1-SR1-Entrance,SDE1-SR3-Entrance,E,SDE1_L4_ROOMS,0,T,27,20,LineString,"[[11551666.225832073, 144419.96364106142], [11551682.447028754, 144415.1245445727], [11551681.015746694, 144405.24188272955]]"
20,SDE1-SR1-Entrance,SDE1-SR1,S,SDE1_L4_ROOMS,0,T,10,7,LineString,"[[11551666.225832073, 144419.96364106142], [11551663.635893108, 144410.42176066115]]"
20,SDE1-SR1,SDE1-SR1-Entrance,N,SDE1_L4_ROOMS,0,T,10,7,LineString,"[[11551663.635893108, 144410.42176066115], [11551666.225832073, 144419.96364106142]]"
21,SDE1-SR1-Entrance,SDE1-Level4-Stair7-Entrance,W,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551666.225832073, 144419.96364106142], [11551661.454891877, 144421.3267668329]]"
21,SDE1-Level4-Stair7-Entrance,SDE1-SR1-Entrance,E,SDE1_L4_ROOMS,0,T,5,4,LineString,"[[11551661.454891877, 144421.3267668329], [11551666.225832073, 144419.96364106142]]"
22,SDE1-Level4-Stair7-Entrance,SDE1-Level4-Stair7,W,SDE1_L4_ROOMS,0,T,7,5,LineString,"[[11551661.454891877, 144421.3267668329], [11551654.434794154, 144422.28095487296]]"
22,SDE1-Level4-Stair7,SDE1-Level4-Stair7-Entrance,E,SDE1_L4_ROOMS,0,T,7,5,LineString,"[[11551654.434794154, 144422.28095487296], [11551661.454891877, 144421.3267668329]]"
23,SDE1-Level4-Stair7-Entrance,SDE1-Level4-Stair04,N,SDE1_L4_ROOMS,0,T,8,6,LineString,"[[11551661.454891877, 144421.3267668329], [11551666.771082386, 144426.9837387845]]"
23,SDE1-Level4-Stair04,SDE1-Level4-Stair7-Entrance,S,SDE1_L4_ROOMS,0,T,8,6,LineString,"[[11551666.771082386, 144426.9837387845], [11551661.454891877, 144421.3267668329]]"
24,SDE1-Level4-Stair7-Entrance,SDE1-Level4-Linkway,N,SDE1_L4_ROOMS,0,T,39,29,LineString,"[[11551661.454891877, 144421.3267668329], [11551673.825258259, 144458.57417853834]]"
24,SDE1-Level4-Linkway,SDE1-Level4-Stair7-Entrance,S,SDE1_L4_ROOMS,0,T,39,29,LineString,"[[11551673.825258259, 144458.57417853834], [11551661.454891877, 144421.3267668329]]"
1,SDE2-Level3-North-Entrance,SDE2-Level3-FemaleToilet-Entrance,E,SDE2_L3_ROOMS,0,T,13,10,LineString,"[[11551724.192755515, 144454.28033235818], [11551736.733512612, 144449.98648617804]]"
1,SDE2-Level3-FemaleToilet-Entrance,SDE2-Level3-North-Entrance,W,SDE2_L3_ROOMS,0,T,13,10,LineString,"[[11551736.733512612, 144449.98648617804], [11551724.192755515, 144454.28033235818]]"
2,SDE2-Level3-FemaleToilet-Entrance,SDE2-Level3-Stair2,N,SDE2_L3_ROOMS,0,T,3,2,LineString,"[[11551736.733512612, 144449.98648617804], [11551737.858091371, 144452.88312844245]]"
